Contest ID,Problem Index,Name,Type,Points,Tags,Solved Count,Rating
118,E,Bertown roads,PROGRAMMING,2500.0,"dfs and similar, graphs",6619,2000
118,D,Caesar's Legions,PROGRAMMING,2000.0,dp,17474,1700
118,C,Fancy Number,PROGRAMMING,1500.0,"brute force, greedy, sortings, strings",2594,1900
118,B,Present from Lena,PROGRAMMING,1000.0,"constructive algorithms, implementation",30011,1000
118,A,String Task,PROGRAMMING,500.0,"implementation, strings",192546,1000
117,E,Tree or not Tree,PROGRAMMING,2500.0,"data structures, divide and conquer, implementation, trees",330,2900
117,D,Not Quick Transformation,PROGRAMMING,2000.0,"divide and conquer, math",336,2500
117,C,Cycle,PROGRAMMING,1500.0,"dfs and similar, graphs",2626,2000
117,B,Very Interesting Game,PROGRAMMING,1000.0,"brute force, number theory",1610,1800
117,A,Elevator,PROGRAMMING,500.0,"implementation, math",2017,1300
116,B,Little Pigs and Wolves,PROGRAMMING,1000.0,"greedy, implementation",13753,1100
116,A,Tram,PROGRAMMING,500.0,implementation,141811,800
115,E,Linear Kingdom Races,PROGRAMMING,2500.0,"data structures, dp",1567,2400
115,D,Unambiguous Arithmetic Expression,PROGRAMMING,2000.0,"dp, expression parsing",389,2600
115,C,Plumber,PROGRAMMING,1500.0,math,595,2200
115,B,Lawnmower,PROGRAMMING,1000.0,"greedy, sortings",2608,1500
115,A,Party,PROGRAMMING,500.0,"dfs and similar, graphs, trees",34590,900
114,B,PFAST Inc.,PROGRAMMING,1000.0,"bitmasks, brute force, graphs",3664,1500
114,A,Cifera,PROGRAMMING,500.0,math,14139,1000
113,E,Sleeping,PROGRAMMING,2500.0,"combinatorics, implementation, math",119,2700
113,D,Museum,PROGRAMMING,2000.0,"math, matrices, probabilities",686,2700
113,C,Double Happiness,PROGRAMMING,1500.0,"brute force, math, number theory",1237,2200
113,B,Petr#,PROGRAMMING,1000.0,"brute force, data structures, hashing, strings",2807,2000
113,A,Grammar Lessons,PROGRAMMING,500.0,"implementation, strings",2302,1600
112,B,Petya and Square,PROGRAMMING,1000.0,"implementation, math",4154,1200
112,A,Petya and Strings,PROGRAMMING,500.0,"implementation, strings",224983,800
111,E,Petya and Rectangle,PROGRAMMING,2500.0,,66,2900
111,D,Petya and Coloring,PROGRAMMING,2000.0,"combinatorics, dp",761,2300
111,C,Petya and Spiders,PROGRAMMING,1500.0,"bitmasks, dp, dsu",1381,2100
111,B,Petya and Divisors,PROGRAMMING,1000.0,"binary search, data structures, number theory",3675,1900
111,A,Petya and Inequiations,PROGRAMMING,500.0,greedy,4777,1400
110,B,Lucky String,PROGRAMMING,1000.0,"constructive algorithms, strings",10212,1100
110,A,Nearly Lucky Number,PROGRAMMING,500.0,implementation,154938,800
109,E,Lucky Interval,PROGRAMMING,2500.0,"brute force, math",101,2700
109,D,Lucky Sorting,PROGRAMMING,2000.0,"constructive algorithms, sortings",805,2000
109,C,Lucky Tree,PROGRAMMING,1500.0,"dp, dsu, trees",3559,1900
109,B,Lucky Probability,PROGRAMMING,1000.0,"brute force, probabilities",1551,1900
109,A,Lucky Sum of Digits,PROGRAMMING,500.0,"brute force, implementation",17646,1000
108,B,Datatypes,PROGRAMMING,1000.0,"math, sortings",2466,1400
108,A,Palindromic Times,PROGRAMMING,500.0,"implementation, strings",9375,1000
107,E,Darts,PROGRAMMING,2500.0,"geometry, probabilities",138,2700
107,D,Crime Management,PROGRAMMING,2000.0,"dp, graphs, matrices",421,2400
107,C,Arrangement,PROGRAMMING,1500.0,"bitmasks, dp",371,2400
107,B,Basketball Team,PROGRAMMING,1000.0,"combinatorics, dp, math, probabilities",3473,1600
107,A,Dorm Water Supply,PROGRAMMING,500.0,"dfs and similar, graphs",5105,1400
106,E,Space Rescuers,PROGRAMMING,2500.0,"geometry, ternary search",867,2100
106,D,Treasure Island,PROGRAMMING,2000.0,"brute force, implementation",1351,1700
106,C,Buns,PROGRAMMING,1500.0,dp,5992,1700
106,B,Choosing Laptop,PROGRAMMING,1000.0,"brute force, implementation",6103,1000
